RELSHIPP,SCHL,SCH,SCHG,ESR,WKHP,WAGP,COW,INDP,OCCP,AGEP,SEX,RAC1P,HISP,MAR,NATIVITY,CIT,ENG,LANX,DRIVESP,JWMNP,JWTRNS,HICOV,PRIVCOV,PUBCOV,DIS,DEAR,DEYE,DPHY,FER,PINCP,SEMP,SSIP,SSP,poverty_status
20,16,1,,6,,0,1,1890,8990,60,1,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,45000,0,0,0,0
25,01,1,,,,,,,,3,1,6,01,5,2,5,,,,,,1,1,2,2,2,2,,,,,,,0
25,16,2,14,6,,0,,,,18,2,7,01,5,1,2,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
33,19,1,,1,40,52000,1,2370,7330,55,1,1,01,3,1,1,,2,1,15,01,1,1,2,2,2,2,2,,62000,0,0,0,0
25,05,2,05,,,,,,,9,2,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
22,21,1,,6,,0,,,,63,1,1,01,4,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,1
20,16,1,,1,45,37000,1,5791,4700,68,1,6,01,1,1,1,2,1,1,40,01,1,2,1,2,2,2,2,,41700,0,0,4700,0
25,05,2,05,,,,,,,8,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,21,1,,1,40,125000,1,6970,0051,29,2,8,02,5,1,1,1,1,1,60,01,1,1,2,2,2,2,2,2,125000,0,0,0,0
21,19,1,,1,45,25400,1,3960,7700,31,1,9,02,1,1,1,,2,2,10,01,1,1,2,2,2,2,2,,25400,0,0,0,0
20,21,1,,1,27,229000,7,6991,4710,86,1,1,01,1,1,1,,2,,,11,1,2,1,2,2,2,2,,365000,0,0,36000,0
21,21,1,,6,,0,6,7690,4230,49,2,9,02,1,2,5,3,1,,,,2,2,2,2,2,2,2,2,0,0,0,0,0
25,10,1,,,,,,,,13,2,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
21,18,1,,1,50,18000,1,8470,2545,59,1,6,01,1,2,4,2,1,1,25,01,1,2,1,2,2,2,2,,18000,0,0,0,0
21,22,1,,1,20,22000,1,8470,2300,45,2,1,01,1,2,5,1,1,1,25,01,1,1,2,2,2,2,2,2,70600,0,0,0,0
21,20,1,,6,,0,1,7280,5400,29,2,1,02,1,1,1,1,1,,,,1,2,1,2,2,2,2,2,0,0,0,0,0
25,02,2,02,,,,,,,5,2,6,01,5,1,1,2,1,,,,1,1,2,2,2,2,2,,,,,,0
25,01,1,,,,,,,,3,2,6,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,24,1,,6,,0,,,,42,2,8,01,3,2,4,1,1,,,,1,1,2,2,2,2,2,2,72000,0,0,0,0
25,10,2,10,,,,,,,12,1,8,07,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
34,21,1,,1,40,60000,3,7870,2002,28,2,6,01,5,2,5,2,1,,45,02,1,1,2,2,2,2,2,2,60000,0,0,0,0
21,22,1,,1,3,4600,2,7071,0940,89,1,1,01,1,1,1,,2,,,11,1,2,1,1,2,2,1,,117300,0,0,12000,0
33,16,1,,6,,0,1,8680,0310,46,2,1,01,3,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
21,21,1,,1,60,10000,7,8191,3930,40,1,6,01,1,2,4,,2,1,45,01,1,1,2,2,2,2,2,,10000,0,0,0,0
20,19,1,,6,,0,1,8680,4040,68,1,1,01,3,1,1,,2,,,,1,2,1,2,2,2,2,,12000,0,0,9000,1
22,15,1,,1,40,30000,1,7690,4220,34,2,8,17,5,2,5,3,1,1,20,01,1,2,1,2,2,2,2,2,30000,0,0,0,0
20,18,1,,1,10,19000,1,4265,0160,67,1,1,01,3,1,1,,2,1,5,01,1,1,1,2,2,2,2,,56600,0,0,19600,0
21,20,1,,3,28,28000,3,7860,2545,59,2,9,14,1,2,4,1,1,,,,1,1,2,2,2,2,2,,28000,0,0,0,0
20,23,1,,1,50,70000,7,7480,3250,52,2,1,01,5,1,1,,2,2,30,01,1,1,2,2,2,2,2,,110000,0,0,0,0
20,19,1,,6,,0,,,,62,2,6,01,5,2,4,2,1,,,,1,1,2,2,2,2,2,,60000,0,0,0,0
20,24,2,16,1,40,65000,1,6871,0120,57,1,6,01,1,2,4,1,1,1,20,01,1,1,2,2,2,2,2,,65000,0,0,0,0
20,21,1,,6,,0,1,6890,0440,63,2,1,01,1,2,4,,2,,,,1,1,2,2,2,2,2,,171000,0,0,0,0
20,21,1,,6,,0,5,9570,8740,86,1,1,01,1,1,1,,2,,,,1,1,1,1,1,2,2,,78000,0,0,40000,0
20,21,1,,1,32,25600,1,7980,3640,45,2,9,02,3,1,1,2,1,1,10,01,1,1,1,2,2,2,2,2,26800,1200,0,0,0
34,16,1,,1,15,2300,6,9090,4525,22,2,1,01,5,1,1,,2,1,7,01,1,1,2,2,2,2,2,2,3500,200,0,0,1
28,16,1,,6,,0,,,,71,1,9,02,3,1,1,,2,,,,1,2,1,2,2,2,2,,12000,0,0,12000,0
25,02,2,02,,,,,,,4,1,1,01,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
25,13,3,13,6,,0,,,,16,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,16,1,,3,40,9800,1,0770,6442,46,1,9,02,1,2,4,2,1,,,,1,1,2,2,2,2,2,,31800,0,0,0,0
21,19,1,,1,30,22000,1,5171,4760,61,2,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,22000,0,0,0,0
21,21,1,,6,20,15000,6,7370,2640,33,2,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,2,9400,-5600,0,0,0
25,07,2,07,,,,,,,10,1,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
20,22,1,,1,45,134000,3,9380,0120,51,2,1,01,1,2,4,1,1,1,30,01,1,1,2,2,2,2,2,,134000,0,0,0,0
25,02,3,01,,,,,,,5,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,1,,1,40,100000,1,7380,1021,35,1,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,,100000,0,0,0,0
20,20,1,,1,50,60000,7,7370,2635,46,1,1,01,5,1,3,,2,1,15,01,1,1,2,2,2,2,2,,70000,0,0,0,0
20,16,1,,1,40,50000,1,1280,8800,44,2,6,01,1,2,5,3,1,,90,02,1,1,2,2,2,2,2,2,50000,0,0,0,0
20,15,1,,6,,0,,,,50,2,9,02,1,2,5,3,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
21,19,1,,1,40,60000,7,3895,8555,39,1,1,01,1,1,1,,2,1,12,01,2,2,2,2,2,2,2,,60000,0,0,0,0
25,13,2,12,,,,,,,14,2,3,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
38,01,1,,6,,0,,,,70,1,6,01,5,2,4,3,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,20,1,,6,,0,,,,68,1,2,01,3,1,1,,2,,,,1,1,1,2,2,2,2,,29800,0,0,16800,0
21,16,1,,1,50,12000,5,8680,4110,44,1,1,01,1,1,1,,2,1,14,01,1,1,2,2,2,2,2,,12000,0,0,0,0
25,16,1,,1,48,25300,1,6380,9130,24,1,8,02,5,1,1,1,1,1,15,01,1,2,1,2,2,2,2,,25300,0,0,0,0
20,16,1,,6,,0,,,,66,1,6,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,20000,0,0,20000,0
25,13,2,12,,,0,,,,15,2,1,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
20,24,1,,1,32,62000,2,9160,1825,58,2,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,62000,0,0,0,0
21,16,1,,1,40,70000,1,5581,1240,41,1,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,70000,0,0,0,0
20,16,1,,6,30,0,6,8891,8750,43,1,9,01,5,2,4,2,1,,,,2,2,2,2,2,2,2,,29200,29200,0,0,0
20,21,1,,1,60,150000,1,7390,0010,68,1,1,01,1,1,1,,2,1,30,01,1,1,1,1,1,2,2,,155000,0,0,5000,0
22,01,1,,1,40,94000,1,0770,6710,59,1,1,02,5,2,5,3,1,1,40,01,1,1,2,2,2,2,2,,94000,0,0,0,0
21,21,1,,1,40,101000,1,8564,2850,52,2,6,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,101000,0,0,0,0
33,18,1,,1,30,19200,1,5276,5240,24,1,8,02,5,1,1,,2,1,20,01,1,1,2,2,2,2,2,,19200,0,0,0,0
25,18,2,15,6,9,2400,1,7270,5260,19,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,2400,0,0,0,0
25,01,2,01,,,,,,,6,1,9,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
38,12,1,,6,,0,,,,30,2,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,1
30,04,2,04,,,,,,,8,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,16,1,,6,,0,1,5276,4760,71,1,1,01,1,2,4,1,1,,,,1,2,1,2,2,2,2,,48600,0,0,24000,0
20,19,1,,3,30,2600,2,8563,9265,67,1,1,02,1,2,4,3,1,,,,1,2,1,2,2,2,2,,44600,0,12200,26900,0
31,13,1,,6,,0,,,,60,2,6,01,1,2,5,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
21,22,1,,1,50,200000,1,3380,1410,59,1,1,01,1,2,4,1,1,1,25,01,1,1,2,2,2,2,2,,200000,0,0,0,0
29,11,1,,2,30,26000,1,8660,8300,60,2,9,02,1,2,4,3,1,,,,1,2,1,1,2,2,1,,26000,0,0,0,0
25,08,2,08,,,,,,,11,2,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
25,18,2,15,6,,0,,,,18,1,8,02,5,1,1,1,1,,,,1,1,1,2,2,2,2,,0,0,0,0,1
20,21,1,,6,,0,,,,81,1,9,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,37500,0,0,23000,0
21,19,1,,1,50,80000,1,8590,0440,51,1,1,01,1,1,1,,2,,,11,1,2,1,2,2,2,2,,80000,0,0,0,0
20,01,1,,6,,0,,,,72,2,6,01,5,2,4,4,1,,,,1,2,1,2,2,2,2,,10800,0,0,10800,1
25,,,,,,,,,,0,1,1,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,1
20,14,1,,3,,0,3,7860,4020,54,1,2,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,1000,0,0,0,1
25,01,2,02,,,,,,,4,2,8,08,5,2,5,,,,,,1,2,1,2,2,2,,,,,,,0
20,01,1,,6,,0,7,0170,0205,67,2,9,02,1,2,4,3,1,,,,1,2,1,2,2,2,2,,5600,0,0,5600,0
21,22,1,,6,,0,1,4771,4720,36,2,6,01,1,2,5,1,1,,,,1,1,2,2,2,2,2,1,0,0,0,0,0
25,03,2,02,,,,,,,5,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,21,2,15,2,40,190000,2,8191,3220,52,2,6,01,3,2,4,2,1,,,,1,1,2,2,2,2,2,,195660,0,0,0,0
21,21,2,16,1,40,100000,1,3580,4850,28,1,1,01,1,1,1,,2,1,28,01,1,1,2,2,2,2,2,,100000,0,0,0,0
31,19,1,,1,40,45000,4,9490,0565,59,2,2,01,3,1,1,,2,1,60,01,1,2,1,2,2,2,2,,45000,0,0,0,0
20,20,1,,6,,0,,,,78,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,18700,0,0,18700,0
25,,,,,,,,,,0,2,1,02,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
20,22,1,,1,40,150000,1,5392,0110,38,1,6,01,1,2,4,1,1,1,25,01,1,1,2,2,2,2,2,,150000,0,0,0,0
25,,,,,,,,,,1,1,9,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
25,05,1,,6,,0,1,7280,5120,27,2,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
26,08,2,07,,,,,,,11,1,6,01,5,2,4,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,10,2,10,,,,,,,13,2,2,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,18,1,,6,,0,5,9480,5240,64,2,9,02,1,2,4,1,1,,,,1,1,2,2,2,2,2,,28600,0,0,16100,0
25,15,1,,1,30,0,6,9290,4600,34,2,8,02,5,1,1,1,1,1,25,01,1,2,1,2,2,2,2,2,15000,15000,0,0,0
20,22,1,,1,15,75000,7,0170,0440,68,1,1,01,1,2,4,1,1,1,38,01,2,2,2,2,2,2,2,,146200,0,0,0,0
20,20,1,,1,40,195000,1,7380,1021,52,1,6,01,1,2,4,2,1,,,11,1,1,2,2,2,2,2,,208200,0,0,0,0
20,18,1,,6,,0,,,,71,1,2,01,1,1,1,,2,,,,1,1,1,1,2,2,1,,13600,0,0,10600,1
21,21,1,,1,99,56000,1,7860,0010,44,1,6,01,1,2,5,1,1,,,11,1,1,2,2,2,2,2,,56000,0,0,0,0
25,01,1,,,,,,,,3,1,9,02,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
21,21,1,,1,40,10000,3,7860,2310,56,2,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,10000,0,0,0,0
20,21,1,,1,40,125000,1,6490,0440,44,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,125000,0,0,0,0
20,16,1,,2,50,38000,1,6170,9130,47,1,8,09,1,2,4,1,1,,,,1,1,2,2,2,2,2,,38000,0,0,0,0
20,21,1,,3,50,0,6,7380,1032,36,1,1,01,1,1,1,,2,,,,1,2,1,2,2,2,2,,5000,5000,0,0,1
20,19,1,,6,,0,,,,76,1,1,02,1,2,4,2,1,,,,1,2,1,2,2,2,2,,45700,0,0,44200,0
20,16,1,,1,40,50000,2,7580,0350,63,2,1,01,3,1,1,,2,1,10,01,1,1,2,2,2,2,2,,55000,0,0,0,0
21,19,1,,6,,0,1,8191,3649,25,2,1,01,1,1,1,,2,,,,2,2,2,2,2,2,2,2,0,0,0,0,0
27,08,2,08,,,,,,,12,1,8,11,5,2,5,3,1,,,,1,1,2,2,2,2,2,,,,,,0
21,20,1,,6,,0,,,,71,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,58000,0,0,18200,0
25,13,2,13,6,,0,,,,16,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
34,19,2,15,6,,0,,,,21,1,8,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,10800,0,10800,0,1
20,22,1,,6,,0,3,6770,5320,74,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,22100,0,0,16600,0
21,18,1,,6,,0,3,9370,7700,64,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,60000,0,0,12000,0
25,01,2,01,,,,,,,5,1,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,1
20,21,1,,1,40,56000,1,2190,8990,25,1,1,01,5,1,1,,2,1,15,01,1,1,2,2,2,2,2,,56000,0,0,0,0
25,01,1,,,,,,,,4,1,1,02,5,1,1,,,,,,1,1,2,2,2,2,,,,,,,0
38,16,1,,6,,0,,,,65,1,1,01,3,1,1,,2,,,,1,2,1,1,2,2,2,,8400,0,8400,0,1
33,06,1,,1,30,60000,2,9160,2040,65,1,8,02,3,2,5,3,1,,141,02,1,2,1,2,2,2,2,,60000,0,0,0,0
20,11,1,,6,,0,,,,47,1,8,02,5,2,4,,2,,,,1,2,1,1,2,2,1,,2400,0,2400,0,1
38,19,1,,6,,0,,,,65,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,3500,0,0,3500,1
30,,,,,,,,,,2,2,8,02,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
28,21,1,,1,40,55000,1,7860,2310,30,2,6,01,5,1,1,,2,1,25,01,1,1,2,2,2,2,2,2,55000,0,0,0,0
25,22,1,,1,40,60000,1,5071,5940,45,2,6,01,3,1,1,1,1,1,30,01,1,1,2,2,2,2,2,2,60000,0,0,0,0
21,14,1,,1,40,72000,1,3390,1555,62,1,6,01,1,2,4,2,1,1,20,01,1,1,2,2,2,2,2,,72000,0,0,0,0
21,19,1,,1,23,14700,2,7860,5420,37,2,1,01,1,1,1,,2,3,15,01,1,1,2,2,2,2,2,2,14700,0,0,0,0
25,08,2,07,,,,,,,10,1,9,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
21,19,1,,1,40,50000,3,7860,4200,42,1,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,50000,0,0,0,0
25,19,2,15,6,,0,,,,19,1,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,19,1,,6,,0,1,4670,7200,69,1,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,41200,0,0,25000,0
25,,,,,,,,,,2,2,8,02,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
25,22,1,,6,,0,,,,63,2,2,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
25,05,2,05,,,,,,,7,1,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
25,08,2,07,,,,,,,11,1,9,02,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
21,16,1,,1,40,24000,4,7860,2545,53,2,9,02,1,2,4,1,1,1,5,01,1,1,2,2,2,2,2,,24000,0,0,0,0
29,20,1,,1,40,60000,2,8090,3255,60,2,1,01,3,1,1,,2,,,11,1,1,2,1,1,2,1,,60000,0,0,0,0
25,08,1,,,,,,,,11,2,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
33,20,2,15,6,,0,,,,22,2,6,01,5,2,5,1,1,,,,1,1,2,2,2,2,2,2,0,0,0,0,0
25,02,2,02,,,,,,,6,2,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
25,13,2,13,6,,0,,,,16,1,9,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,0
29,10,1,,6,,0,,,,75,2,6,01,1,2,5,4,1,,,,2,2,2,2,2,2,2,,0,0,0,0,0
33,16,1,,6,,0,,,,67,2,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,1400,0,0,1400,0
21,21,1,,1,8,37000,1,7390,2825,59,2,9,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,37000,0,0,0,0
21,10,1,,6,,0,,,,75,2,8,02,1,2,4,3,1,,,,1,1,1,2,2,2,2,,9900,0,0,8800,0
22,19,1,,1,25,13500,2,7860,4130,74,1,9,01,2,1,1,,2,,,11,1,1,1,1,1,2,2,,13500,0,0,0,1
20,21,1,,6,,0,2,8191,3210,70,2,1,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,27000,0,0,27000,0
20,21,1,,6,,0,,,,73,1,1,01,3,1,1,,2,,,,1,1,1,2,2,2,2,,122400,0,0,2400,0
23,16,1,,1,45,60000,2,8090,3421,57,1,1,01,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,60100,0,0,0,0
23,20,1,,1,40,0,6,9290,4600,47,2,8,01,1,2,5,3,1,1,25,01,1,1,2,2,2,2,2,2,33600,33600,0,0,0
30,14,2,14,6,,0,,,,16,1,1,02,5,1,1,,2,,,,1,1,2,2,2,2,2,,0,0,0,0,1
25,10,3,10,,,,,,,13,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,20,1,,1,40,92000,1,7290,1360,60,1,1,01,1,1,1,,2,1,15,01,1,1,2,2,2,2,2,,97000,5000,0,0,0
25,08,2,08,,,,,,,12,1,6,01,5,1,1,1,1,,,,1,1,2,2,2,2,2,,,,,,0
21,21,1,,1,40,93000,2,8191,1240,55,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,93000,0,0,0,0
21,19,1,,6,,0,,,,77,1,9,01,1,1,1,,2,,,,1,1,1,1,1,2,2,,48000,0,0,16000,0
20,20,1,,2,16,12000,1,4871,4760,67,1,2,01,1,1,1,,2,,,,1,1,1,2,2,2,2,,84000,0,0,24000,0
20,22,1,,6,,0,3,7860,2310,72,2,1,02,1,1,1,,2,,,,1,1,1,2,2,2,2,,75000,0,0,0,0
20,22,1,,1,45,130000,2,9170,4622,37,2,6,01,1,2,4,1,1,,,11,1,1,2,2,2,2,2,2,130000,0,0,0,0
21,21,1,,1,40,135000,2,8191,3255,41,2,6,01,1,2,4,,2,,,11,1,1,2,2,2,2,2,2,135000,0,0,0,0
24,21,1,,1,50,65000,1,8563,0440,26,1,1,01,5,1,1,,2,1,20,01,1,1,2,2,2,2,2,,65000,0,0,0,0
25,11,2,10,,,,,,,13,1,1,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
27,18,2,15,1,40,25000,1,4691,4720,27,2,9,02,5,1,1,1,1,1,25,01,1,1,2,2,2,2,2,2,25000,0,0,0,0
20,22,1,,1,40,77000,3,7860,2310,39,2,1,11,1,1,1,1,1,1,15,01,1,1,2,2,2,2,2,2,77000,0,0,0,0
25,01,1,,6,,0,,,,39,1,1,01,5,1,1,,2,,,,1,2,1,1,2,1,2,,12000,0,12000,0,0
20,22,1,,1,28,97000,3,7860,2310,59,2,9,02,1,1,1,1,1,1,15,01,1,1,2,2,2,2,2,,97200,0,0,0,0
29,19,1,,2,50,130000,3,7860,0230,58,2,2,01,3,1,1,,2,,,,1,1,2,1,2,2,1,,130000,0,0,0,0
25,13,2,13,6,,0,,,,16,1,1,02,5,1,1,2,1,,,,1,2,1,2,2,2,2,,0,0,0,0,1
20,21,1,,2,40,93000,1,7380,2634,30,2,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,1,103200,0,0,0,0
21,21,1,,1,40,24000,1,5276,4760,57,1,9,03,1,1,1,,2,1,15,01,1,1,2,1,1,2,1,,54000,0,0,0,0
21,16,1,,1,20,0,6,8590,2360,61,2,1,01,1,1,1,,2,1,10,01,1,1,2,2,2,2,2,,15000,15000,0,0,0
20,22,1,,1,40,350000,1,3390,1021,44,1,6,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,350000,0,0,0,0
25,08,2,08,,,,,,,11,2,8,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,,,,,0
30,19,1,,6,,0,,,,48,1,9,02,5,1,1,1,1,,,,1,2,1,2,2,2,2,,0,0,0,0,0
20,21,1,,1,30,24000,3,7860,2545,39,2,2,01,5,1,1,,2,2,20,01,1,2,1,2,2,2,2,2,24000,0,0,0,0
21,22,1,,1,40,95000,3,7860,2310,55,2,9,04,1,1,1,,2,1,20,01,1,1,2,2,2,2,2,,95000,0,0,0,0
20,19,1,,3,40,42500,1,6570,8830,51,1,1,01,1,1,1,,2,,,,1,1,2,2,2,2,2,,51100,0,0,0,0
20,21,1,,1,50,70000,1,9070,0052,33,1,1,01,1,1,1,,2,1,45,01,1,1,2,2,2,2,2,,70240,0,0,0,0
25,11,2,11,,,0,,,,15,1,1,02,5,1,1,3,1,,,,1,2,1,1,2,2,2,,0,0,0,0,0
20,16,1,,1,40,36000,7,0770,6410,47,1,3,02,1,2,5,2,1,1,15,01,1,2,1,2,2,2,2,,36000,0,0,0,0
20,15,1,,6,,0,,,,70,2,9,01,1,1,1,3,1,,,,1,2,1,1,2,2,1,,45000,0,15000,30000,0
20,16,1,,1,40,98000,1,8270,5940,42,1,8,11,1,1,1,1,1,1,60,01,1,1,2,2,2,2,2,,98000,0,0,0,0
20,19,2,15,3,18,25300,1,8660,8300,25,2,8,02,5,1,1,,2,,,,1,1,1,2,2,2,2,2,25300,0,0,0,0
21,07,1,,6,,0,1,8660,4230,70,2,9,11,1,2,4,3,1,,,,1,1,1,2,2,2,2,,8700,0,0,8700,0
33,14,2,14,1,20,6300,1,8680,4020,18,1,9,02,5,1,1,,2,1,3,01,1,2,1,2,2,2,2,,15000,0,0,0,0
34,19,2,15,1,8,8000,2,7890,5740,20,2,1,01,5,1,1,,2,,15,10,1,1,2,2,2,2,2,2,8000,0,0,0,1
25,07,2,07,,,,,,,10,1,3,02,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
20,21,1,,1,40,270000,1,3960,0440,47,1,1,01,1,1,1,,2,,,11,1,1,2,2,2,2,2,,270000,0,0,0,0
22,21,1,,1,50,120000,1,3390,2640,35,2,1,01,5,1,1,,2,1,15,01,1,1,2,1,2,2,2,2,120000,0,0,0,0
20,23,1,,3,,0,9,9920,9920,68,1,1,01,3,1,1,,2,,,,1,1,1,2,2,2,2,,15600,0,0,15600,0
21,19,1,,6,,0,,,,88,2,1,01,1,1,1,,2,,,,1,1,1,1,1,2,2,,26400,0,0,18400,0
25,21,1,,6,,0,,,,31,2,6,01,5,1,1,1,1,,,,2,2,2,2,2,2,2,2,0,0,0,0,0
20,21,1,,1,40,64000,2,7460,1530,22,2,1,01,5,1,1,,2,,,11,1,1,2,2,2,2,2,2,64000,0,0,0,0
34,01,1,,6,6,1800,2,9170,2700,65,1,8,02,5,2,4,,2,,,,1,2,1,2,2,2,2,,61800,0,0,21000,0
25,12,1,,1,40,34300,1,8590,4435,22,2,1,01,5,1,1,,2,3,10,01,1,2,1,2,2,2,2,2,34300,0,0,0,0
20,22,1,,6,,0,,,,68,2,1,01,2,1,1,,2,,,,1,1,1,2,2,2,2,,139000,0,0,0,0
20,15,1,,1,40,24000,1,8680,4010,38,1,5,02,1,2,5,2,1,1,15,01,1,1,2,2,2,2,2,,24000,0,0,0,1
25,19,2,15,1,15,4000,1,8680,4720,19,1,8,02,5,1,1,1,1,,15,10,1,1,2,2,2,2,2,,4000,0,0,0,0
30,08,2,07,,,,,,,11,2,6,01,5,1,1,,2,,,,1,1,2,2,2,2,2,,,,,,0
20,22,1,,1,40,65000,1,6890,0120,62,1,1,04,5,2,4,1,1,,,11,1,1,2,1,2,2,1,,65000,0,0,0,0
25,16,1,,6,,0,,,,22,2,6,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,0,0,0,0,0
21,16,1,,1,40,40000,1,8660,4230,58,2,6,01,1,2,4,1,1,1,10,01,1,1,2,2,2,2,2,,40000,0,0,0,0
20,21,1,,1,6,3500,3,7860,2320,68,2,1,01,2,1,1,,2,,,11,1,1,1,2,2,2,2,,57500,0,0,3000,0
22,19,1,,1,35,22000,1,8680,4030,22,1,3,02,5,2,5,2,1,1,15,01,1,1,2,2,2,2,2,,22000,0,0,0,0
36,21,2,16,1,50,30000,1,7190,7040,58,1,1,01,1,1,1,,2,1,24,01,1,1,2,2,2,2,2,,30000,0,0,0,0
38,18,1,,6,,0,,,,32,2,2,01,5,1,1,,2,,,,1,2,1,2,2,2,2,2,2700,0,0,0,1
25,01,1,,,,,,,,3,1,6,01,5,1,1,,,,,,1,2,1,2,2,2,,,,,,,0
25,03,3,02,,,,,,,6,2,1,01,5,1,1,,2,,,,1,2,1,2,2,2,2,,,,,,0
21,16,1,,6,,0,,,,61,1,3,01,1,2,4,1,1,,,,1,1,2,1,1,2,2,,0,0,0,0,0
20,22,1,,1,45,82000,3,9370,1220,30,2,2,01,5,1,1,,2,2,30,01,1,1,2,2,2,2,2,2,82000,0,0,0,0
25,22,1,,1,40,55000,3,9390,0750,28,1,8,02,5,1,1,1,1,,,11,1,1,2,2,2,2,2,,55700,700,0,0,0
20,19,1,,1,50,0,6,6690,0440,65,1,9,02,1,1,1,,2,1,30,01,1,1,2,2,2,2,2,,92000,92000,0,0,0
25,01,1,,,,,,,,4,1,1,01,5,1,1,,,,,,2,2,2,2,2,2,,,,,,,0
